url,type,longitud_url,longitud_hostname,longitud_de_ruta,longitud_de_consulta,contiene_https,contiene_ip,contiene_php,contiene_html,contiene_doble_barras,profundidad_de_la_ruta,acortadores_de_url,num_digitos,num_caracteres_especiales,dom_dias_activo,dom_dias_hasta_expiracion,entropia
http://www.lexanddavey.com,benign,26,19,0,0,0,0,0,0,0,0,0,0,2,6515,59,4.056020968057882
http://182.117.224.151:39615/Mozi.m,malware,35,15,7,0,0,1,0,0,0,1,0,17,6,0,-1,4.014438730983427
https://fbsupportcase-128751.web.app/,phishing,37,28,1,0,1,0,0,0,0,0,0,6,4,0,-1,4.2398776093876736
http://peluqueriadeautor.com/index.php?page=shop.ask&flypage=webempresa_details.tpl&product_id=36&category_id=19&option=com_virtuemart&Itemid=70,defacement,144,21,10,105,0,0,1,0,0,1,0,6,20,5986,223,4.7487523292078
http://www.berlinraceway.com/,benign,29,21,1,0,0,0,0,0,0,0,0,0,3,9326,169,4.004364184708142
http://www.agence-metro.com/index.php?option=com_content&view=article&id=87:loue-appartement-en-belgique&catid=38&Itemid=54,defacement,123,20,10,85,0,0,1,0,0,1,0,6,19,4881,232,4.653671358483619
http://www.backpackers.ca/,benign,26,18,1,0,0,0,0,0,0,0,0,0,3,8635,1082,3.66122625626979
https://pub-bc13547a0e00441bbb0deba0d07d0003.r2.dev/q118hY.html,phishing,63,43,12,0,1,0,0,1,0,1,0,23,5,656,439,4.444447780162003
http://www.smalbro.dk/free-postcards-41-50/1262-free-postcard-with-heart-motive-049,defacement,83,14,62,0,0,0,0,0,0,2,0,11,13,9567,294,4.550159648424897
http://www.devilnet.duke.edu/,benign,29,21,1,0,0,0,0,0,0,0,0,0,4,13887,1146,3.693345218892491
http://49.68.54.141:46176/Mozi.m,malware,32,12,7,0,0,1,0,0,0,1,0,14,6,0,-1,3.929229296672175
https://cs0189.com/,phishing,19,10,1,0,1,0,0,0,0,0,0,4,2,42,322,3.681880802803403
https://lqi83h.webwave.dev/,phishing,27,18,1,0,1,0,0,0,0,0,0,2,3,1927,264,4.032303242743952
https://globezbz.xyz/i,phishing,22,12,2,0,1,0,0,0,0,1,0,0,2,11,354,3.845350936622436
https://docs.google.com/drawings/d/1yQZArES_2RMjsQxs0dZLsSpdz1xRFb8k0An8o-TAqVY/preview,phishing,87,15,64,0,1,0,0,0,0,4,0,7,8,9764,1557,5.224400180120626
https://docs.google.com/drawings/d/1GIPw7W28zz22rb-VyCu_6-6gYG_ZSE__Pq1rfimxJmg/edit,phishing,84,15,61,0,1,0,0,0,0,4,0,9,12,9764,1557,5.206022893115135
https://t.co/wyrOo3kV70,phishing,23,4,11,0,1,0,0,0,0,1,1,3,2,5158,320,4.023136955868885
https://bt-connect-b08664.webflow.io/,phishing,37,28,1,0,1,0,0,0,0,0,1,5,5,4050,1428,4.22932735194002
http://osteopathyplus.co.uk,benign,27,20,0,0,0,0,0,0,0,0,0,0,2,0,-1,3.736006946447656
https://docs.google.com/presentation/d/e/2PACX-1vSpjda760dY9gS6EFZ3b2Zoh_r2iZG9LZ4VLaZBM4YwVM82sXpq4001_i2HHbsAAt6Eb18d30NKiQXm/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,phishing,181,15,108,49,1,0,0,0,0,5,0,30,19,9764,1557,5.510788999225663
http://123.4.76.153:54788/Mozi.m,malware,32,12,7,0,0,1,0,0,0,1,0,14,6,0,-1,4.101409765557392
http://www.fifthavenuecc.org/,benign,29,21,1,0,0,0,0,0,0,0,0,0,3,8859,636,4.021268494903765
http://www.nenciclaudio.com/,benign,28,20,1,0,0,0,0,0,0,0,0,0,3,0,-1,3.940759832540089
https://pub-9001142b3706459da8c96364e873dce5.r2.dev/index.html,phishing,62,43,11,0,1,0,0,1,0,1,0,25,5,656,439,4.792275342365782
http://www.derechos.org/human-rights/argentina.html,benign,51,16,28,0,0,0,0,1,0,2,0,0,6,10374,217,4.187158558405722
https://cloudflare-ipfs.com/ipfs/bafkreih5lhsxbjuhj6ak7qdbjmyiinqled2myhjvddsb5wcoe5hpibwupm,phishing,92,19,65,0,1,0,0,0,0,2,0,6,4,2202,2911,4.7710342450002905
http://www.wingert-sonnenschutz.de/index.php?option=com_contact&view=contact&id=1&Itemid=60,defacement,91,27,10,46,0,0,1,0,0,1,0,3,13,0,-1,4.531008140756146
http://rus-master.com/\321%82\321%80ะตะฑ\321%83ะต\321%82\321%81\321%8F-\321%80ะตะผะพะฝ\321%82-ะบะฒะฐ\321%80\321%82ะธ\321%80\321%8B.html,defacement,135,14,114,0,0,0,0,1,0,1,0,58,30,5854,354,4.333531296967171
http://www.angelfire.com/tv2/zeldagaiden/index.html,benign,51,17,27,0,0,0,0,1,0,3,0,1,6,9369,126,4.290003901500556
https://tehranfish.ir/pounds_encrypted_868140.bin,malware,49,13,28,0,1,0,0,0,0,1,0,6,5,0,-1,4.445644282581652
http://178.32.148.2/mips64,malware,26,12,7,0,0,1,0,0,0,1,0,11,4,0,-1,3.8731406795131336
http://www.dennistechnology.com/,benign,32,24,1,0,0,0,0,0,0,0,0,0,3,259,106,4.007048827786958
http://micuenta01.github.io/mi/,phishing,31,20,4,0,0,0,0,0,0,2,0,2,4,0,-1,3.921938245870746
http://36.34.150.235:41597/Mozi.m,malware,33,13,7,0,0,1,0,0,0,1,0,15,6,0,-1,4.12728313431329
http://www.sikobv.nl/de/component/content/article/2-voorpagina-tab/112-ca.html,defacement,78,13,58,0,0,0,0,1,0,6,1,4,12,8935,-1,4.373113558656204
http://www.anjelo-directhelp.de/img/idir.jpg,malware,44,24,13,0,0,0,0,0,0,2,0,0,6,0,-1,4.146376220664176
http://haktari.com/index.php?option=com_content&view=article&id=86&Itemid=159&reset-settings,defacement,92,11,10,63,0,0,1,0,0,1,0,5,13,0,-1,4.60446150748062
http://www.bsc-md.de/index.php?option=com_mitglieder&layout=default&view=mitglied&id=14&Itemid=5,defacement,96,13,10,65,0,0,1,0,0,1,0,3,15,0,-1,4.6551876989901
https://coinbeghxtension.webflow.io/,phishing,36,27,1,0,1,0,0,0,0,0,0,0,3,4050,1428,4.009523959475164
http://www.deepatlanticsea.com/,benign,31,23,1,0,0,0,0,0,0,0,0,0,3,7856,179,3.889049535914169
http://www.tvguide.com/movies/lost-boys/104676,benign,46,15,24,0,0,0,0,0,0,3,0,6,6,10778,908,4.455748576083888
https://brwtihfyemdrt.firebaseapp.com/,phishing,38,29,1,0,1,0,0,0,0,0,0,0,3,0,-1,4.11583409216322
http://165.227.86.155/SBIDIOT/mpsl,malware,34,14,13,0,0,1,0,0,0,2,0,11,5,0,-1,4.219528282299547
http://www.beriva.lt/naudinga-informacija,defacement,41,13,21,0,0,0,0,0,0,1,0,0,4,4674,75,4.317815651371969
https://host-brown-delta.vercel.app/,phishing,36,27,1,0,1,0,0,0,0,0,0,0,5,0,-1,4.107017709595357
http://www.longagnani.it/certificazioni.html,defacement,44,17,20,0,0,0,0,1,0,1,0,0,4,8749,257,4.001727857559624
https://mytelefouiding.firebaseapp.com/,phishing,39,30,1,0,1,0,0,0,0,0,0,0,3,0,-1,4.2849009365890725
http://ananta.com.au/about,defacement,26,13,6,0,0,0,0,0,0,1,0,0,3,0,-1,3.455650180579544
http://www.stationerylady.com/,benign,30,22,1,0,0,0,0,0,0,0,0,0,3,8650,115,4.056564762130954
https://webmail-103055.weeblysite.com/,phishing,38,29,1,0,1,0,0,0,0,0,0,6,4,4190,192,4.313459750171823
http://www.superfineshine.com/,benign,30,22,1,0,0,0,0,0,0,0,0,0,3,10043,912,3.964735178725505
http://www.codagallery.com,benign,26,19,0,0,0,0,0,0,0,0,0,0,2,8851,644,3.979097891134805
http://www.all-reviews.com/videos/hush.htm,benign,42,19,16,0,0,0,0,0,0,2,0,0,6,9196,300,4.129947184477478
https://bafybeia5gqktkugynoz3e4dzvpxv2pdmqpfdxtdgvonjbxah27wkqnvib4.ipfs.cf-ipfs.com,phishing,84,76,0,0,1,0,0,0,0,0,0,7,4,2012,3101,4.869538815656916
http://www.moddedmustangs.com/feed,benign,34,22,5,0,0,0,0,0,0,1,0,0,3,6998,306,3.9764499732851233
https://ipfs.io/ipfs/QmUxNxoBaCA4cjhN4gCi1rt35wxof5RtJ64svo3YpsyWuL,phishing,67,7,52,0,1,0,0,0,0,2,0,9,3,3676,341,4.93363690716035
https://fibnlmouze.web.app,phishing,26,18,0,0,1,0,0,0,0,0,0,0,2,0,-1,4.13294404498096
http://45.84.196.235/bins/jKira.x86,malware,35,13,15,0,0,1,0,0,0,2,0,12,6,0,-1,4.329283016944967
https://little-cake-cc85.gakofo25091405.workers.dev,phishing,51,43,0,0,1,0,0,0,0,0,0,10,5,0,-1,4.618024606465273
http://www.limburgeraltstadt.de/index.php?option=com_content&view=category&layout=blog&id=69&Itemid=79,defacement,102,24,10,60,0,0,1,0,0,1,0,4,14,0,-1,4.686002815697004
http://tiny-ebino-4209.whitesnow.jp/ok/tt.exe,malware,45,28,10,0,0,0,0,0,0,2,0,4,7,8089,324,4.191201429374546
https://bafkreiayiljydkvk4ucb5vwphdtlv55awpxiqncc5gxgc4tmwda4mwzgxm.ipfs.cf-ipfs.com,phishing,84,76,0,0,1,0,0,0,0,0,0,7,4,2012,3101,4.787934613606042
http://chao_xing.tripod.com/nlea/,benign,33,20,6,0,0,0,0,0,0,2,0,0,5,10846,110,4.089552452560668
http://www.anthalya.it/en/journalist-area/reset.html,defacement,52,15,30,0,0,0,0,1,0,3,0,0,7,5410,68,4.021589238407481
http://178.128.146.154/beastmode/b3astmode.spc,malware,46,15,24,0,0,1,0,0,0,2,0,13,6,0,-1,4.273349455962949
http://wsdconsultoria.com.br/wp-content/themes/Nimble/404.php,defacement,61,21,33,0,0,0,1,0,0,4,1,3,8,0,-1,4.364362337208219
https://ipfs.eth.aragon.network/ipfs/bafkreifstvwj3sgu76a4cr7ghqrejbaps4gbmghpqvn2i76xrlgqrkjpsa,phishing,96,23,65,0,1,0,0,0,0,2,0,9,5,2629,292,4.702398470394403
http://www.go-cl.se/cl.html,benign,27,12,8,0,0,0,0,1,0,1,0,0,5,7088,216,3.726204631392456
http://www.szabadmunkaero.hu/component/adsmanager/index.html?page=show_category&catid=21&order=0&expand=-1,defacement,106,21,32,45,0,0,0,1,0,3,0,4,15,0,-1,4.706674233564403
http://www.saborlatinosp.it/it/fotogallery/9-gli-insegnanti-danieleafrancesco/detail/32-istruttori-sabor-latino.html?tmpl=component,defacement,131,20,89,14,0,0,0,1,0,5,1,3,15,0,-1,4.394025672564538
https://a9203-09e6.hopash320.workers.dev/,phishing,41,32,1,0,1,0,0,0,0,0,0,10,5,0,-1,4.271470906740503
http://www.model.in.tum.de/~veith/,benign,34,19,8,0,0,0,0,0,0,2,0,0,7,0,-1,3.86658710582896
http://porcelainandpink.com/index.php/portfolio,defacement,47,20,20,0,0,0,1,0,0,2,0,0,4,5570,254,4.02534836272174
http://www.cobblemountain.com/,benign,30,22,1,0,0,0,0,0,0,0,0,0,3,9397,1924,3.939572261986723
http://www.tandemimmobilier.fr/index.php?limitstart=10,defacement,54,23,10,13,0,0,1,0,0,1,0,2,5,1727,99,4.318797223985048
http://www.ahastars.org/,benign,24,16,1,0,0,0,0,0,0,0,0,0,3,9722,138,3.459147917027245
http://www.gst-ukraine.com.ua/search.1,defacement,38,22,9,0,0,0,0,0,0,1,0,1,6,0,-1,4.221097250057957
https://cloudflare-ipfs.com/ipfs/bafkreigtnbndk4pfl2nph2rldi4i5qblu7t5252b2cgca745qa6i4ss53m,phishing,92,19,65,0,1,0,0,0,0,2,0,18,4,2202,2911,4.725384995650076
http://www.kkup.com/dbear.html,benign,30,12,11,0,0,0,0,1,0,1,0,0,4,9861,364,4.0062389286533895
https://homeupdat.wixsite.com/my-account,phishing,40,21,11,0,1,0,0,0,0,1,0,0,4,0,-1,4.156198332810096
http://116.114.95.190:58682/Mozi.m,malware,34,14,7,0,0,1,0,0,0,1,0,16,6,0,-1,4.017917900762096
http://www.eyeonentry.com,benign,25,18,0,0,0,0,0,0,0,0,0,0,2,8153,247,3.673269689515109
http://219.155.169.47:54267/Mozi.m,malware,34,14,7,0,0,1,0,0,0,1,0,16,6,0,-1,4.020855120471209
http://9383i392109769594022.hyperphp.com/,phishing,41,33,1,0,0,0,0,0,0,0,0,19,3,6444,130,4.269035163567091
https://bancainternetar.webcindario.com/,phishing,40,31,1,0,1,0,0,0,0,0,0,0,3,8502,1358,3.977567157116929
http://www.stmaryschurch.org/,benign,29,21,1,0,0,0,0,0,0,0,0,0,3,10107,118,3.8312762533752496
https://onedrive.live.com/download?cid=FE8464CFA794DA31&resid=FE8464CFA794DA31!377&authkey=AAu9JE4OqfFRyD4,malware,106,17,9,71,1,0,0,0,0,1,0,24,9,10756,200,5.184308106046391
http://www.ccmun.org/,benign,21,13,1,0,0,0,0,0,0,0,0,0,3,1159,301,3.653756708287002
http://hpchess.org/index.php,defacement,28,11,10,0,0,0,1,0,0,1,0,0,3,0,-1,3.780394654123194
http://166588.com/index.html?action=news&id=33,defacement,46,10,11,17,0,0,0,1,0,1,0,8,6,3623,394,4.561286684176787
https://mitsui-jyuku.mixh.jp/uploads/3140nH6.exe,malware,48,20,20,0,1,0,0,0,0,2,0,5,6,2143,51,4.547995052579128
http://115.56.140.227:46380/Mozi.m,malware,34,14,7,0,0,1,0,0,0,1,0,16,6,0,-1,4.160704752887782
http://www.nephotography.com.au/galleries/index.php?do=photocart&action=cart,defacement,76,24,20,24,0,0,1,0,0,2,0,0,9,0,-1,4.350600909517433
http://www.e-komotini.gr/index.php?option=com_mtree&task=listcats&cat_id=8&Itemid=1,defacement,83,17,10,48,0,0,1,0,0,1,0,2,14,0,-1,4.557159505182808
http://hotlinegsm.com/products/mobile-and-tablet/samsung-i9100-galaxy-s-ii-detail,malware,81,14,60,0,0,0,0,0,0,3,0,4,11,1574,252,4.421132683782634
http://sever-gorod.ru/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL3NldmVyLWdvcm9kLnJ1L2luZGV4LnBocC8yMDEwLTA4LTA0LTE3LTA5LTU4LzQtaXpkYW4vMi0yMDEwLTA4LTA0LTE2LTUwLTUx,defacement,188,14,38,128,0,0,1,1,0,4,0,17,11,0,-1,5.371279331504208
http://www.seamodeoceanographic.com,benign,35,28,0,0,0,0,0,0,0,0,0,0,2,5739,104,4.014438730983427
https://linkup.top/suppostfanpagee2024,phishing,38,10,20,0,1,0,0,0,0,1,0,4,2,552,178,4.063202513215852
https://bafybeiefbrkerswhhtoao2aiaaxignkjtu6yxytdashj4nyggsgo4yyk74.ipfs.cf-ipfs.com,phishing,84,76,0,0,1,0,0,0,0,0,0,6,4,2012,3101,4.6555606198112365
http://pub-c7e3192c6b7e425bbef0f11ad2964a09.r2.dev/index.html,phishing,61,43,11,0,0,0,0,1,0,1,0,20,5,656,439,4.715344460719974
http://www.slfco.com/,benign,21,13,1,0,0,0,0,0,0,0,0,0,3,1034,61,3.5585186130489066
https://node-async-az.pages.dev/,phishing,32,23,1,0,1,0,0,0,0,0,0,0,5,0,-1,4.030639062229566
http://www.bsc-md.de/index.php?option=com_content&view=category&id=13&Itemid=80&limitstart=25,defacement,93,13,10,62,0,0,1,0,0,1,0,6,15,0,-1,4.72497346879361
http://jbquimica.com/produtos/33-bioxido-de-manganes-jb-std,defacement,59,13,39,0,0,0,0,0,0,2,0,2,8,399,-34,4.387069643302054
https://jouturez.web.app/,phishing,25,16,1,0,1,0,0,0,0,0,0,0,3,0,-1,3.833269689515108
http://www.airnewzealand.co.nz,benign,30,23,0,0,0,0,0,0,0,0,0,0,3,0,-1,3.8980685120588383
https://bafybeifamc6nlghyuvkikjgo5ntrpwpdvo5nxks2aif3z6d2c3qj3ao7ke.ipfs.cf-ipfs.com/,phishing,85,76,1,0,1,0,0,0,0,0,0,10,5,2012,3101,4.921114542443373
http://img8.007swz.com/cpimg/pintupinban/6houYePH28_1342686212.jpg,malware,66,15,44,0,0,0,0,0,0,3,0,17,7,5580,263,4.764038157782425
http://www.musc.edu/,benign,20,12,1,0,0,0,0,0,0,0,0,0,3,12228,416,3.546439344671016
http://www.clinick.com.br/x.txt,defacement,31,18,6,0,0,0,0,0,0,1,0,0,5,213,152,3.84888461662912
http://cansculpt.org/,benign,21,13,1,0,0,0,0,0,0,0,0,0,2,8870,3183,3.748994803525097
https://resolve-user-case-bb313-70b9de.netlify.app/form.html,phishing,60,42,10,0,1,0,0,1,0,1,0,6,8,0,-1,4.572905595320056
http://grasslandhotel.com.vn/index.php/rooms/item/all/14-longtermstaying,malware,72,21,44,0,0,0,1,0,0,5,0,2,9,0,-1,4.329376308455903
http://42.232.224.254:50142/Mozi.m,malware,34,14,7,0,0,1,0,0,0,1,0,16,6,0,-1,3.722569548410142
http://88.218.17.204/SBIDIOT/mips,malware,33,13,13,0,0,1,0,0,0,2,0,10,5,0,-1,4.210764573772789
http://troikacapital.ru/o_vnesenii_izmeneniy_v_chast_vtoruu_nalogovogo_kodeksa_rossiyskoy_federatsii,malware,100,16,77,0,0,0,0,0,0,1,0,0,11,0,-1,4.300178067296603
http://a-sluh.ru/index.php?option=com_content&view=article&id=35:audeo-zip-ix&catid=8:2011-09-20-04-03-31&Itemid=27,defacement,115,9,10,88,0,0,1,0,0,1,0,19,23,0,-1,4.885737747425801
http://79.54.115.243:19655/.i,malware,29,13,3,0,0,1,0,0,0,1,0,15,6,0,-1,3.702471512219746
http://www.beersourceonline.com,benign,31,24,0,0,0,0,0,0,0,0,0,0,2,0,-1,4.0022680844408445
http://arxiv.org/abs/gr-qc/0103067,benign,34,9,18,0,0,0,0,0,0,3,0,7,5,9295,2027,4.289832974227876
http://176.113.161.125:37428/Mozi.m,malware,35,15,7,0,0,1,0,0,0,1,0,17,6,0,-1,3.9788640881880974
http://www.cheatcc.com/psx2/tsop.html,benign,37,15,15,0,0,0,0,1,0,2,0,1,5,9381,844,3.787042812031904
https://dapprotocolmainnet.firebaseapp.com/,phishing,43,34,1,0,1,0,0,0,0,0,1,0,3,0,-1,4.051394627288987
http://www.thelondonmarket.net/,benign,31,23,1,0,0,0,0,0,0,0,0,0,3,0,-1,3.772609520609756
http://www.newadvent.org/cathen/06466a.htm,benign,42,17,18,0,0,0,0,0,0,2,0,5,5,9374,2312,4.055675387364055
http://gbcmonroe.org/index.php?option=com_jevents&task=day.listevents&year=2013&month=02&day=11&Itemid=67,defacement,105,13,10,74,0,0,1,0,0,1,0,10,16,315,50,4.796728137061784
https://tds-docusign.pages.dev/,phishing,31,22,1,0,1,0,0,0,0,0,0,0,4,0,-1,3.977916874693636
http://www.clinick.com.br/index.php?option=com_content&view=article&id=95:problemas-decorrentes-da-ma-oclusao&catid=45:ortodontia&Itemid=13,defacement,139,18,10,103,0,0,1,0,0,1,0,6,21,213,152,4.666358043328999
http://www.zoo-bendick.de/index.php?option=com_content&view=article&id=68&Itemid=53,defacement,83,18,10,47,0,0,1,0,0,1,0,4,13,0,-1,4.59253133709511
http://sourceforge.net/projects/sisc/,benign,37,15,15,0,0,0,0,0,0,3,0,0,4,9072,59,3.8074451769552415
https://onboardingfew.firebaseapp.com/,phishing,38,29,1,0,1,0,0,0,0,0,0,0,3,0,-1,4.201231789474708
https://toulousa.com/omg/58EYJSFYHMS.exe,malware,40,12,20,0,1,0,0,0,0,2,0,2,4,0,-1,4.453055907333276
https://mail-103837.square.site/,phishing,32,23,1,0,1,0,0,0,0,0,0,6,4,1951,-1,4.241729296672175
http://192.236.147.189/bins/blxntz.m68k,malware,39,15,17,0,0,1,0,0,0,2,0,14,6,113,252,4.323613116187199
http://176.123.9.171/bins/arm7.neiru,malware,36,13,16,0,0,1,0,0,0,2,0,11,6,0,-1,4.148955904159994
https://att-109679.weeblysite.com/,phishing,34,25,1,0,1,0,0,0,0,0,0,6,4,4190,192,4.289832974227876
http://appelboerderij.nl/kampeerboerderij-/1-kampeerboerderij/detail/51-appelboerderij0005,defacement,90,17,66,0,0,0,0,0,0,4,0,7,8,5188,-1,4.090992171090425
https://cloudflare-ipfs.com/ipfs/bafkreig5oakyutghc5c2midxlvakem4wjrhcfk35knb5fp2k75vamdfmkm?filename=az-norton.html,phishing,116,19,65,23,1,0,0,0,0,2,0,10,7,2202,2911,4.857289381039718
http://www.ifashionmall.com/,benign,28,20,1,0,0,0,0,0,0,0,0,0,3,8211,554,3.896291529045928
http://allrecipes.com/recipe/creamy-scallop-chowder/detail.aspx,benign,63,14,42,0,0,0,0,0,0,3,0,0,7,9465,395,4.094432758974024
http://homesofbr.com/index.php?option=com_content&view=article&id=16&Itemid=90,defacement,78,13,10,47,0,0,1,0,0,1,0,4,11,5327,151,4.5758885146812975
http://www.amaanatours.co.uk/aboutus/whyamaanahajj,defacement,50,21,22,0,0,0,0,0,0,2,0,0,5,0,-1,3.894177320667444
http://211.137.225.60:42264/Mozi.m,malware,34,14,7,0,0,1,0,0,0,1,0,16,6,0,-1,3.995715327169053
http://www.ilovespeedbumps.com/understanding-how-the-auto-insurance-video-game-is-played-out/,malware,93,23,63,0,0,0,0,0,0,2,0,0,13,4577,171,4.353719909112726
http://www.symphonic.org/,benign,25,17,1,0,0,0,0,0,0,0,0,0,3,9795,65,3.863465189601647
http://peluqueriadeautor.com/index.php?page=shop.browse&category_id=46&option=com_virtuemart&Itemid=70,defacement,102,21,10,63,0,0,1,0,0,1,0,4,13,5986,223,4.686303406076475
https://salekit.io/66497806b36befb83b047582,phishing,43,10,25,0,1,0,0,0,0,1,0,18,2,873,222,4.396853998737205
http://159.89.233.138/zehir/z3hir.sh4,malware,37,14,16,0,0,1,0,0,0,2,0,13,6,0,-1,3.966210122385707
http://37.49.226.231/luoqxbocmkxnexy/tbox.arm5,malware,46,13,26,0,0,1,0,0,0,2,0,11,6,0,-1,4.561286684176787
http://www.feuerwehr-moellbergen.de/index.php?option=com_ponygallery&func=detail&id=3196&Itemid=54,defacement,98,28,10,52,0,0,1,0,0,1,0,6,13,0,-1,4.787203021289848
http://www.adventustechnology.com/people/management-team.html,defacement,61,26,28,0,0,0,0,1,0,2,0,0,6,435,-70,4.116195585201237
https://willpaton1.wixsite.com/btinc089,phishing,39,22,9,0,1,0,0,0,0,1,0,4,3,0,-1,4.250414322026344
https://journalmalaysia.com/,phishing,28,19,1,0,1,0,0,0,0,0,0,0,2,1190,270,3.994680368408909
http://www.rci.rutgers.edu/~cww/,benign,32,19,6,0,0,0,0,0,0,2,0,0,6,14290,781,3.7539280318460246
http://bsjgroupco.com/index.html,defacement,32,14,11,0,0,0,0,1,0,1,0,0,3,5831,12,4.241729296672175
team-bobcat.org,malware,15,0,15,0,0,0,0,0,0,0,0,0,2,0,-1,3.373557262275185
http://www.honarcinema.com/index.php?limitstart=45,defacement,50,19,10,13,0,0,1,0,0,1,0,2,5,0,-1,4.330881379939833
http://www.lawyersatlanta.com/,benign,30,22,1,0,0,0,0,0,0,0,0,0,3,8087,2870,3.8150610122030697
https://apbfiber.com/openme/46620d200d42d3_18d30d11.exe,malware,55,12,35,0,1,0,0,0,0,2,0,17,5,1685,141,4.518015287063496
http://www.lacos.de/cms_neu/index.php?option=com_content&view=article&id=128&Itemid=62&lang=de,defacement,94,12,18,56,0,0,1,0,0,2,0,5,16,0,-1,4.638321337108932
https://formsubmit.co/elyagoubiabdessattar@gmail.com,phishing,52,13,31,0,1,0,0,0,0,1,1,0,4,2019,172,4.248825420922554
http://gazomer.com/articles/103-kak-pochistit-cooler-,defacement,53,11,35,0,0,0,0,0,0,2,1,3,7,0,-1,4.251716096874
https://rasunalo20.web.app/,phishing,27,18,1,0,1,0,0,0,0,0,0,2,3,0,-1,4.004344446367528
https://pub-e98ef76423e844768ae0835b32a55df8.r2.dev/ultimatechance.html,phishing,71,43,20,0,1,0,0,1,0,1,0,23,5,656,439,4.68277559952692
http://142.93.0.117/armv5l,malware,26,12,7,0,0,1,0,0,0,1,0,10,4,0,-1,4.074875775583769
http://thehitchhouse-d22.pages.dev,phishing,34,27,0,0,0,0,0,0,0,0,0,2,3,0,-1,3.922473415531609
http://cookingx2.com/index.php?option=com_cookbook&func=detail&id=99,defacement,68,13,10,37,0,0,1,0,0,1,0,3,9,0,-1,4.418961195567969
http://166588.com/index.html?action=help&id=3,defacement,45,10,11,16,0,0,0,1,0,1,0,7,6,3623,394,4.463749485074333
http://www.mgth.fi/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5tZ3RoLmZpL2V0dXNpdnUtcnlobWFlbi1hcnRpa2tlbGl0LzM2LXV1dGlzZXQtYWphbmtvaHRhaXN0YS8xMzMtbWd0aG4tbGV2eWphZS1qYS1raWVydHVlcGFpdG9qYS1qb3VsdWxhaGpha3Np,defacement,227,11,28,180,0,0,0,1,0,3,0,23,9,6353,221,5.363206272906831
http://lovettz.com/wooden-interlocking-monogram-wall-decor/monogram-wall-decor-design-pink/,malware,91,11,73,0,0,0,0,0,0,3,0,0,12,0,-1,4.222978907583553
http://121.233.103.163:50695/Mozi.m,malware,35,15,7,0,0,1,0,0,0,1,0,17,6,0,-1,3.964857659740296
https://worker-tight-bird-de01.waceciy253.workers.dev/,phishing,54,45,1,0,1,0,0,0,0,0,0,5,7,0,-1,4.463246651018016
http://46.233.40.245:49065/.i,malware,29,13,3,0,0,1,0,0,0,1,0,15,6,0,-1,3.659536598501245
http://moustoir-ac.fr/demarches-administratives/vote-par-procuration.html,defacement,73,14,52,0,0,0,0,1,0,2,1,0,8,6786,307,4.180986162796535
https://ipfs.eth.aragon.network/ipfs/bafybeiczpfjcnnti4xz436nzwjn3owxkfnid65o4pb5rqcs6vk462spkba/,phishing,97,23,66,0,1,0,0,0,0,3,0,13,6,2629,292,4.746935658229448
https://ing-direct-app.com/es,phishing,29,18,3,0,1,0,0,0,0,1,0,0,4,5,359,4.021268494903765
https://docs.google.com/presentation/d/e/2PACX-1vS7SUM38LgBebaAQXV5_in1roHL6skrSmr5pmasKjoEYtXyTvtNER3YR6XP8PDWIQ_nr2negZtunNvi/pub?start=false&loop=false&delayms=3000&slide=id.p,phishing,178,15,108,46,1,0,0,0,0,5,0,17,18,9764,1557,5.513133575270662
http://www.timali.com/listings/homes-for-sale/homes-for-sale-brookpark,defacement,70,14,49,0,0,0,0,0,0,3,0,0,10,9180,1412,4.245135653917385
http://945wg.com/news/index.html?538.html,defacement,41,9,16,8,0,0,0,1,0,2,0,6,5,3129,523,4.375487065435391
https://zimbra1-fr.weebly.com/,phishing,30,21,1,0,1,0,0,0,0,0,0,1,4,6647,292,4.348394345536403
https://f3fztv.webwave.dev/,phishing,27,18,1,0,1,0,0,0,0,0,0,1,3,1927,264,3.8282375018429535
https://docs.google.com/presentation/d/e/2PACX-1vRqREeu4UU8iLr_3MqrEIFajx9zWbJDlt2oEQPuQ26Ou19C8KjKk6kSegWZkSNxANeay8Y-CjH3jynk/pub?start=false&amp;loop=false&amp;delayms=3000,phishing,175,15,108,43,1,0,0,0,0,5,0,19,17,9764,1557,5.668203272646523
http://www.rexmultimedia.com/,benign,29,21,1,0,0,0,0,0,0,0,0,0,3,8885,247,3.995237891380887
http://www.fulig.com.br/index.php?option=com_content&view=article&id=9&Itemid=9&lang=pt,defacement,87,16,10,53,0,0,1,0,0,1,0,2,15,7647,-2,4.572607440271243
http://www.sportschule-neumann.de/index.php?option=com_content&view=article&id=4&Itemid=8,defacement,89,26,10,45,0,0,1,0,0,1,0,2,13,0,-1,4.541407836377396
http://www.rollingstone.com/artists/thechemicalbrothers,benign,55,20,28,0,0,0,0,0,0,2,0,0,4,10854,102,4.060068177832712
http://mahshov.com/index.php?option=com_content&view=article&id=17&Itemid=12,defacement,76,11,10,47,0,0,1,0,0,1,0,4,11,7087,1312,4.503909915496423
